source_record_id,return_id,order_id,customer_id,return_timestamp,return_status,return_reason,total_refund_amount,created_at,updated_at
SRC_RETURN_B001_000006938,R000006938,O000050239,C0010682,2024-06-14 16:57:46,COMPLETED,LATE_DELIVERY,1338.19,2024-06-14 16:57:46,2024-06-14 16:57:46
SRC_RETURN_B001_000006939,R000006939,O000120593,C0018503,2024-03-28 17:09:02,COMPLETED,DAMAGED,2014.04,2024-03-28 17:09:02,2024-03-28 17:09:02
SRC_RETURN_B001_000006940,R000006940,O000002460,C0020738,2026-05-17 20:08:46,COMPLETED,DAMAGED,1065.06,2026-05-17 20:08:46,2026-05-17 20:08:46
SRC_RETURN_B001_000006941,R000006941,O000015350,C0048914,2025-12-28 08:32:08,COMPLETED,WRONG_ITEM,430.19,2025-12-28 08:32:08,2025-12-28 08:32:08
SRC_RETURN_B001_000006942,R000006942,O000119156,C0009574,2024-04-14 18:07:15,COMPLETED,LATE_DELIVERY,526.24,2024-04-14 18:07:15,2024-04-14 18:07:15
SRC_RETURN_B001_000006943,R000006943,O000049682,C0009568,2026-01-31 07:44:36,COMPLETED,LATE_DELIVERY,1360.49,2026-01-31 07:44:36,2026-01-31 07:44:36
SRC_RETURN_B001_000006944,R000006944,O000023975,C0010370,2024-12-13 23:17:42,COMPLETED,UNWANTED,836.18,2024-12-13 23:17:42,2024-12-13 23:17:42
SRC_RETURN_B001_000006945,R000006945,O000109902,C0013404,2025-10-29 19:24:11,COMPLETED,WRONG_ITEM,92.78,2025-10-29 19:24:11,2025-10-29 19:24:11
SRC_RETURN_B001_000006946,R000006946,O000078064,C0010590,2025-03-11 03:11:07,COMPLETED,WRONG_ITEM,2325.27,2025-03-11 03:11:07,2025-03-11 03:11:07
SRC_RETURN_B001_000006947,R000006947,O000020045,C0019611,2025-01-29 17:36:17,COMPLETED,DEFECTIVE,1169.96,2025-01-29 17:36:17,2025-01-29 17:36:17
SRC_RETURN_B001_000006948,R000006948,O000003158,C0007022,2025-09-18 06:56:12,COMPLETED,DAMAGED,596.66,2025-09-18 06:56:12,2025-09-18 06:56:12
SRC_RETURN_B001_000006949,R000006949,O000078270,C0041313,2026-05-12 20:27:07,COMPLETED,DEFECTIVE,2598.63,2026-05-12 20:27:07,2026-05-12 20:27:07
SRC_RETURN_B001_000006950,R000006950,O000032029,C0036836,2026-02-21 11:43:42,COMPLETED,WRONG_ITEM,610.00,2026-02-21 11:43:42,2026-02-21 11:43:42
SRC_RETURN_B001_000006951,R000006951,O000014275,C0020608,2025-12-10 07:10:26,COMPLETED,WRONG_ITEM,1079.62,2025-12-10 07:10:26,2025-12-10 07:10:26
SRC_RETURN_B001_000006952,R000006952,O000113037,C0035286,2024-02-05 18:34:16,COMPLETED,SIZE_FIT,1621.88,2024-02-05 18:34:16,2024-02-05 18:34:16
SRC_RETURN_B001_000006953,R000006953,O000111560,C0012591,2025-04-29 15:52:50,COMPLETED,WRONG_ITEM,439.75,2025-04-29 15:52:50,2025-04-29 15:52:50
SRC_RETURN_B001_000006954,R000006954,O000040156,C0012978,2025-12-16 01:27:48,COMPLETED,SIZE_FIT,918.26,2025-12-16 01:27:48,2025-12-16 01:27:48
SRC_RETURN_B001_000006955,R000006955,O000072131,C0027374,2025-12-26 00:45:07,COMPLETED,SIZE_FIT,1702.34,2025-12-26 00:45:07,2025-12-26 00:45:07
SRC_RETURN_B001_000006956,R000006956,O000029589,C0021509,2024-02-03 09:57:15,COMPLETED,DAMAGED,1475.36,2024-02-03 09:57:15,2024-02-03 09:57:15
SRC_RETURN_B001_000006957,R000006957,O000058287,C0037271,2025-08-01 10:37:17,COMPLETED,DEFECTIVE,2698.98,2025-08-01 10:37:17,2025-08-01 10:37:17
SRC_RETURN_B001_000006958,R000006958,O000099436,C0001921,2026-07-15 09:30:30,COMPLETED,DEFECTIVE,2866.74,2026-07-15 09:30:30,2026-07-15 09:30:30
SRC_RETURN_B001_000006959,R000006959,O000035270,C0029033,2026-07-21 04:01:29,COMPLETED,SIZE_FIT,1262.83,2026-07-21 04:01:29,2026-07-21 04:01:29
SRC_RETURN_B001_000006960,R000006960,O000072268,C0022321,2024-05-30 06:32:53,COMPLETED,SIZE_FIT,1189.35,2024-05-30 06:32:53,2024-05-30 06:32:53
SRC_RETURN_B001_000006961,R000006961,O000011699,C0041272,2025-06-08 14:32:59,COMPLETED,DEFECTIVE,770.46,2025-06-08 14:32:59,2025-06-08 14:32:59
SRC_RETURN_B001_000006962,R000006962,O000111974,C0014073,2025-11-01 12:00:08,COMPLETED,UNWANTED,2232.74,2025-11-01 12:00:08,2025-11-01 12:00:08
SRC_RETURN_B001_000006963,R000006963,O000037603,C0030900,2024-12-26 23:35:08,COMPLETED,LATE_DELIVERY,1109.73,2024-12-26 23:35:08,2024-12-26 23:35:08
SRC_RETURN_B001_000006964,R000006964,O000000918,C0000628,2024-02-18 02:29:59,COMPLETED,WRONG_ITEM,800.11,2024-02-18 02:29:59,2024-02-18 02:29:59
SRC_RETURN_B001_000006965,R000006965,O000120469,C0036331,2026-02-24 15:18:35,COMPLETED,LATE_DELIVERY,1043.50,2026-02-24 15:18:35,2026-02-24 15:18:35
SRC_RETURN_B001_000006966,R000006966,O000071099,C0022876,2024-07-26 23:13:40,COMPLETED,WRONG_ITEM,2092.84,2024-07-26 23:13:40,2024-07-26 23:13:40
SRC_RETURN_B001_000006967,R000006967,O000115657,C0005009,2025-12-20 15:59:27,COMPLETED,LATE_DELIVERY,1200.18,2025-12-20 15:59:27,2025-12-20 15:59:27
SRC_RETURN_B001_000006968,R000006968,O000100137,C0014132,2026-01-05 05:41:43,COMPLETED,UNWANTED,1228.67,2026-01-05 05:41:43,2026-01-05 05:41:43
SRC_RETURN_B001_000006969,R000006969,O000057334,C0019396,2025-04-16 15:43:30,COMPLETED,LATE_DELIVERY,615.78,2025-04-16 15:43:30,2025-04-16 15:43:30
SRC_RETURN_B001_000006970,R000006970,O000059262,C0037779,2026-02-25 11:50:33,COMPLETED,SIZE_FIT,3500.75,2026-02-25 11:50:33,2026-02-25 11:50:33
SRC_RETURN_B001_000006971,R000006971,O000107242,C0005106,2024-08-31 08:59:17,COMPLETED,LATE_DELIVERY,510.53,2024-08-31 08:59:17,2024-08-31 08:59:17
SRC_RETURN_B001_000006972,R000006972,O000110952,C0007361,2024-03-05 20:00:42,COMPLETED,SIZE_FIT,266.26,2024-03-05 20:00:42,2024-03-05 20:00:42
SRC_RETURN_B001_000006973,R000006973,O000025421,C0038420,2025-07-05 14:34:44,COMPLETED,SIZE_FIT,315.71,2025-07-05 14:34:44,2025-07-05 14:34:44
SRC_RETURN_B001_000006974,R000006974,O000062108,C0009236,2025-05-10 12:00:34,COMPLETED,LATE_DELIVERY,2159.58,2025-05-10 12:00:34,2025-05-10 12:00:34
SRC_RETURN_B001_000006975,R000006975,O000111229,C0025544,2024-10-19 03:11:52,COMPLETED,SIZE_FIT,783.89,2024-10-19 03:11:52,2024-10-19 03:11:52
SRC_RETURN_B001_000006976,R000006976,O000061251,C0015626,2025-01-30 09:36:13,COMPLETED,WRONG_ITEM,112.08,2025-01-30 09:36:13,2025-01-30 09:36:13
SRC_RETURN_B001_000006977,R000006977,O000037980,C0030690,2026-07-29 15:59:52,COMPLETED,WRONG_ITEM,1426.84,2026-07-29 15:59:52,2026-07-29 15:59:52
SRC_RETURN_B001_000006978,R000006978,O000009490,C0006943,2025-06-01 00:14:17,COMPLETED,DAMAGED,550.14,2025-06-01 00:14:17,2025-06-01 00:14:17
SRC_RETURN_B001_000006979,R000006979,O000019218,C0031473,2024-12-16 18:54:00,COMPLETED,UNWANTED,200.82,2024-12-16 18:54:00,2024-12-16 18:54:00
SRC_RETURN_B001_000006980,R000006980,O000111354,C0037431,2024-12-27 03:58:47,COMPLETED,WRONG_ITEM,531.96,2024-12-27 03:58:47,2024-12-27 03:58:47
SRC_RETURN_B001_000006981,R000006981,O000024500,C0000125,2024-07-27 14:36:45,COMPLETED,UNWANTED,793.09,2024-07-27 14:36:45,2024-07-27 14:36:45
SRC_RETURN_B001_000006982,R000006982,O000105588,C0046096,2026-02-03 12:21:40,COMPLETED,WRONG_ITEM,248.75,2026-02-03 12:21:40,2026-02-03 12:21:40
SRC_RETURN_B001_000006983,R000006983,O000117632,C0024029,2026-02-01 20:19:49,COMPLETED,WRONG_ITEM,1759.80,2026-02-01 20:19:49,2026-02-01 20:19:49
SRC_RETURN_B001_000006984,R000006984,O000037133,C0018622,2025-12-22 09:27:58,COMPLETED,DEFECTIVE,610.00,2025-12-22 09:27:58,2025-12-22 09:27:58
SRC_RETURN_B001_000006985,R000006985,O000008433,C0048132,2025-11-26 19:12:02,COMPLETED,DEFECTIVE,229.26,2025-11-26 19:12:02,2025-11-26 19:12:02
SRC_RETURN_B001_000006986,R000006986,O000115283,C0044781,2025-01-03 19:33:33,COMPLETED,DEFECTIVE,230.50,2025-01-03 19:33:33,2025-01-03 19:33:33
SRC_RETURN_B001_000006987,R000006987,O000024382,C0032801,2025-12-01 15:50:54,COMPLETED,WRONG_ITEM,190.91,2025-12-01 15:50:54,2025-12-01 15:50:54
SRC_RETURN_B001_000006988,R000006988,O000009084,C0031575,2025-11-08 16:13:33,COMPLETED,SIZE_FIT,470.84,2025-11-08 16:13:33,2025-11-08 16:13:33
SRC_RETURN_B001_000006989,R000006989,O000097212,C0049635,2026-08-15 19:15:35,COMPLETED,DAMAGED,1946.50,2026-08-15 19:15:35,2026-08-15 19:15:35
SRC_RETURN_B001_000006990,R000006990,O000099339,C0026140,2026-08-23 09:28:11,COMPLETED,LATE_DELIVERY,1393.62,2026-08-23 09:28:11,2026-08-23 09:28:11
SRC_RETURN_B001_000006991,R000006991,O000020906,C0047015,2024-05-10 20:49:03,COMPLETED,DEFECTIVE,1530.54,2024-05-10 20:49:03,2024-05-10 20:49:03
SRC_RETURN_B001_000006992,R000006992,O000064389,C0015069,2025-03-22 18:54:02,COMPLETED,UNWANTED,864.71,2025-03-22 18:54:02,2025-03-22 18:54:02
SRC_RETURN_B001_000006993,R000006993,O000015574,C0047367,2024-04-17 12:23:56,COMPLETED,DEFECTIVE,1634.92,2024-04-17 12:23:56,2024-04-17 12:23:56
SRC_RETURN_B001_000006994,R000006994,O000006094,C0038542,2025-12-14 23:24:51,COMPLETED,DEFECTIVE,2034.12,2025-12-14 23:24:51,2025-12-14 23:24:51
SRC_RETURN_B001_000006995,R000006995,O000108274,C0000960,2024-06-07 22:33:14,COMPLETED,DAMAGED,1540.51,2024-06-07 22:33:14,2024-06-07 22:33:14
SRC_RETURN_B001_000006996,R000006996,O000036072,C0035300,2024-11-07 11:27:33,COMPLETED,UNWANTED,365.64,2024-11-07 11:27:33,2024-11-07 11:27:33
SRC_RETURN_B001_000006997,R000006997,O000013419,C0035748,2024-06-04 01:26:14,COMPLETED,DEFECTIVE,875.89,2024-06-04 01:26:14,2024-06-04 01:26:14
SRC_RETURN_B001_000006998,R000006998,O000060961,C0006762,2026-02-05 08:37:22,COMPLETED,WRONG_ITEM,1119.15,2026-02-05 08:37:22,2026-02-05 08:37:22
SRC_RETURN_B001_000006999,R000006999,O000065550,C0004322,2025-02-10 13:54:55,COMPLETED,WRONG_ITEM,305.86,2025-02-10 13:54:55,2025-02-10 13:54:55
SRC_RETURN_B001_000007000,R000007000,O000057359,C0007565,2026-08-14 11:30:52,COMPLETED,UNWANTED,100.44,2026-08-14 11:30:52,2026-08-14 11:30:52
SRC_RETURN_B001_000007001,R000007001,O000015208,C0038164,2024-11-29 12:40:21,COMPLETED,UNWANTED,2720.69,2024-11-29 12:40:21,2024-11-29 12:40:21
SRC_RETURN_B001_000007002,R000007002,O000052263,C0024764,2026-07-03 12:18:46,COMPLETED,WRONG_ITEM,8.66,2026-07-03 12:18:46,2026-07-03 12:18:46
SRC_RETURN_B001_000007003,R000007003,O000108772,C0034219,2024-11-26 18:48:57,COMPLETED,DAMAGED,1262.51,2024-11-26 18:48:57,2024-11-26 18:48:57
SRC_RETURN_B001_000007004,R000007004,O000110873,C0025765,2026-04-03 14:55:29,COMPLETED,UNWANTED,1118.39,2026-04-03 14:55:29,2026-04-03 14:55:29
SRC_RETURN_B001_000007005,R000007005,O000096107,C0048304,2024-11-18 22:12:10,COMPLETED,SIZE_FIT,962.93,2024-11-18 22:12:10,2024-11-18 22:12:10
SRC_RETURN_B001_000007006,R000007006,O000031168,C0037517,2026-02-13 01:58:04,COMPLETED,DEFECTIVE,934.47,2026-02-13 01:58:04,2026-02-13 01:58:04
SRC_RETURN_B001_000007007,R000007007,O000011569,C0038862,2024-07-04 18:38:35,COMPLETED,LATE_DELIVERY,3934.17,2024-07-04 18:38:35,2024-07-04 18:38:35
SRC_RETURN_B001_000007008,R000007008,O000097944,C0021394,2024-11-02 03:43:10,COMPLETED,WRONG_ITEM,144.20,2024-11-02 03:43:10,2024-11-02 03:43:10
SRC_RETURN_B001_000007009,R000007009,O000053937,C0039116,2025-05-23 04:03:41,COMPLETED,SIZE_FIT,2813.47,2025-05-23 04:03:41,2025-05-23 04:03:41
SRC_RETURN_B001_000007010,R000007010,O000017548,C0040959,2026-09-27 10:50:18,COMPLETED,LATE_DELIVERY,1789.98,2026-09-27 10:50:18,2026-09-27 10:50:18
SRC_RETURN_B001_000007011,R000007011,O000001710,C0037389,2024-10-19 15:36:18,COMPLETED,UNWANTED,439.75,2024-10-19 15:36:18,2024-10-19 15:36:18
SRC_RETURN_B001_000007012,R000007012,O000000366,C0024492,2024-03-07 17:57:49,COMPLETED,SIZE_FIT,4794.81,2024-03-07 17:57:49,2024-03-07 17:57:49
SRC_RETURN_B001_000007013,R000007013,O000003000,C0034214,2025-08-03 08:54:26,COMPLETED,DEFECTIVE,1568.23,2025-08-03 08:54:26,2025-08-03 08:54:26
SRC_RETURN_B001_000007014,R000007014,O000028260,C0004541,2024-08-01 14:02:30,COMPLETED,WRONG_ITEM,2109.83,2024-08-01 14:02:30,2024-08-01 14:02:30
SRC_RETURN_B001_000007015,R000007015,O000105577,C0014198,2025-09-09 20:39:35,COMPLETED,SIZE_FIT,1648.31,2025-09-09 20:39:35,2025-09-09 20:39:35
SRC_RETURN_B001_000007016,R000007016,O000029111,C0005254,2024-06-19 08:14:41,COMPLETED,LATE_DELIVERY,3588.30,2024-06-19 08:14:41,2024-06-19 08:14:41
SRC_RETURN_B001_000007017,R000007017,O000076029,C0048483,2025-10-03 18:17:59,COMPLETED,UNWANTED,520.21,2025-10-03 18:17:59,2025-10-03 18:17:59
SRC_RETURN_B001_000007018,R000007018,O000092844,C0011995,2025-01-25 20:20:33,COMPLETED,LATE_DELIVERY,276.38,2025-01-25 20:20:33,2025-01-25 20:20:33
SRC_RETURN_B001_000007019,R000007019,O000073495,C0046109,2025-01-11 09:54:31,COMPLETED,WRONG_ITEM,1048.71,2025-01-11 09:54:31,2025-01-11 09:54:31
SRC_RETURN_B001_000007020,R000007020,O000026137,C0038140,2026-03-11 19:14:25,COMPLETED,LATE_DELIVERY,1143.32,2026-03-11 19:14:25,2026-03-11 19:14:25
SRC_RETURN_B001_000007021,R000007021,O000032216,C0027083,2026-07-24 01:30:44,COMPLETED,LATE_DELIVERY,340.25,2026-07-24 01:30:44,2026-07-24 01:30:44
SRC_RETURN_B001_000007022,R000007022,O000011585,C0006442,2025-11-02 11:45:55,COMPLETED,UNWANTED,248.22,2025-11-02 11:45:55,2025-11-02 11:45:55
SRC_RETURN_B001_000007023,R000007023,O000104258,C0010616,2026-04-28 15:56:35,COMPLETED,SIZE_FIT,1300.75,2026-04-28 15:56:35,2026-04-28 15:56:35
SRC_RETURN_B001_000007024,R000007024,O000090923,C0010233,2024-04-15 01:40:01,COMPLETED,WRONG_ITEM,796.18,2024-04-15 01:40:01,2024-04-15 01:40:01
SRC_RETURN_B001_000007025,R000007025,O000028670,C0049621,2024-06-06 10:04:04,COMPLETED,UNWANTED,4542.98,2024-06-06 10:04:04,2024-06-06 10:04:04
SRC_RETURN_B001_000007026,R000007026,O000019180,C0035542,2024-12-08 14:14:31,COMPLETED,SIZE_FIT,821.45,2024-12-08 14:14:31,2024-12-08 14:14:31
SRC_RETURN_B001_000007027,R000007027,O000057390,C0015561,2025-12-08 22:47:10,COMPLETED,SIZE_FIT,3229.55,2025-12-08 22:47:10,2025-12-08 22:47:10
SRC_RETURN_B001_000007028,R000007028,O000116765,C0004380,2025-06-12 09:22:59,COMPLETED,SIZE_FIT,1538.96,2025-06-12 09:22:59,2025-06-12 09:22:59
SRC_RETURN_B001_000007029,R000007029,O000013382,C0002362,2026-08-02 19:05:39,COMPLETED,SIZE_FIT,126.83,2026-08-02 19:05:39,2026-08-02 19:05:39
SRC_RETURN_B001_000007030,R000007030,O000017643,C0046208,2026-09-18 20:13:35,COMPLETED,UNWANTED,862.73,2026-09-18 20:13:35,2026-09-18 20:13:35
SRC_RETURN_B001_000007031,R000007031,O000000454,C0035722,2025-04-12 00:04:38,COMPLETED,SIZE_FIT,2372.11,2025-04-12 00:04:38,2025-04-12 00:04:38
SRC_RETURN_B001_000007032,R000007032,O000060103,C0014743,2025-02-08 01:37:46,COMPLETED,WRONG_ITEM,108.67,2025-02-08 01:37:46,2025-02-08 01:37:46
SRC_RETURN_B001_000007033,R000007033,O000045933,C0037794,2024-10-28 01:47:50,COMPLETED,DAMAGED,841.25,2024-10-28 01:47:50,2024-10-28 01:47:50
SRC_RETURN_B001_000007034,R000007034,O000116961,C0033997,2025-09-21 12:14:15,COMPLETED,DAMAGED,1904.85,2025-09-21 12:14:15,2025-09-21 12:14:15
SRC_RETURN_B001_000007035,R000007035,O000041666,C0018323,2024-06-25 05:56:47,COMPLETED,SIZE_FIT,1128.15,2024-06-25 05:56:47,2024-06-25 05:56:47
SRC_RETURN_B001_000007036,R000007036,O000005731,C0000550,2026-09-11 15:56:06,COMPLETED,DAMAGED,994.46,2026-09-11 15:56:06,2026-09-11 15:56:06
SRC_RETURN_B001_000007037,R000007037,O000007825,C0032629,2025-01-19 23:29:18,COMPLETED,LATE_DELIVERY,1212.45,2025-01-19 23:29:18,2025-01-19 23:29:18
SRC_RETURN_B001_000007038,R000007038,O000049112,C0015755,2024-12-21 02:34:02,COMPLETED,LATE_DELIVERY,91.84,2024-12-21 02:34:02,2024-12-21 02:34:02
SRC_RETURN_B001_000007039,R000007039,O000019921,C0019875,2024-08-03 18:31:50,COMPLETED,WRONG_ITEM,226.32,2024-08-03 18:31:50,2024-08-03 18:31:50
SRC_RETURN_B001_000007040,R000007040,O000019160,C0024265,2024-03-23 03:51:24,COMPLETED,UNWANTED,258.16,2024-03-23 03:51:24,2024-03-23 03:51:24
SRC_RETURN_B001_000007041,R000007041,O000107731,C0027348,2025-11-18 02:31:30,COMPLETED,WRONG_ITEM,428.94,2025-11-18 02:31:30,2025-11-18 02:31:30
SRC_RETURN_B001_000007042,R000007042,O000039797,C0019910,2024-12-19 10:33:41,COMPLETED,DEFECTIVE,2581.28,2024-12-19 10:33:41,2024-12-19 10:33:41
SRC_RETURN_B001_000007043,R000007043,O000057358,C0013886,2025-09-29 23:58:23,COMPLETED,LATE_DELIVERY,999.40,2025-09-29 23:58:23,2025-09-29 23:58:23
SRC_RETURN_B001_000007044,R000007044,O000074914,C0015845,2025-11-19 20:46:09,COMPLETED,WRONG_ITEM,78.34,2025-11-19 20:46:09,2025-11-19 20:46:09
SRC_RETURN_B001_000007045,R000007045,O000090527,C0024493,2025-09-24 08:54:52,COMPLETED,UNWANTED,755.10,2025-09-24 08:54:52,2025-09-24 08:54:52
SRC_RETURN_B001_000007046,R000007046,O000013427,C0049586,2026-09-13 21:32:15,COMPLETED,WRONG_ITEM,793.20,2026-09-13 21:32:15,2026-09-13 21:32:15
SRC_RETURN_B001_000007047,R000007047,O000097238,C0036353,2026-06-19 20:03:38,COMPLETED,LATE_DELIVERY,1079.62,2026-06-19 20:03:38,2026-06-19 20:03:38
SRC_RETURN_B001_000007048,R000007048,O000098552,C0025621,2025-12-31 06:20:44,COMPLETED,LATE_DELIVERY,1120.53,2025-12-31 06:20:44,2025-12-31 06:20:44
SRC_RETURN_B001_000007049,R000007049,O000051393,C0019945,2025-06-19 23:20:51,COMPLETED,DEFECTIVE,3547.22,2025-06-19 23:20:51,2025-06-19 23:20:51
SRC_RETURN_B001_000007050,R000007050,O000086000,C0005009,2024-04-29 11:10:41,COMPLETED,LATE_DELIVERY,885.72,2024-04-29 11:10:41,2024-04-29 11:10:41
SRC_RETURN_B001_000007051,R000007051,O000012661,C0022453,2025-10-16 02:59:50,COMPLETED,UNWANTED,915.97,2025-10-16 02:59:50,2025-10-16 02:59:50
SRC_RETURN_B001_000007052,R000007052,O000001421,C0004575,2024-02-25 14:44:50,COMPLETED,SIZE_FIT,663.50,2024-02-25 14:44:50,2024-02-25 14:44:50
SRC_RETURN_B001_000007053,R000007053,O000029994,C0048549,2024-06-20 11:01:55,COMPLETED,DEFECTIVE,83.45,2024-06-20 11:01:55,2024-06-20 11:01:55
SRC_RETURN_B001_000007054,R000007054,O000017349,C0021964,2025-08-25 21:45:21,COMPLETED,LATE_DELIVERY,705.50,2025-08-25 21:45:21,2025-08-25 21:45:21
SRC_RETURN_B001_000007055,R000007055,O000092167,C0002561,2025-08-11 18:02:17,COMPLETED,DAMAGED,708.49,2025-08-11 18:02:17,2025-08-11 18:02:17
SRC_RETURN_B001_000007056,R000007056,O000114743,C0038960,2026-04-28 07:15:47,COMPLETED,SIZE_FIT,263.76,2026-04-28 07:15:47,2026-04-28 07:15:47
SRC_RETURN_B001_000007057,R000007057,O000102785,C0012345,2025-01-21 14:59:51,COMPLETED,DAMAGED,650.64,2025-01-21 14:59:51,2025-01-21 14:59:51
SRC_RETURN_B001_000007058,R000007058,O000019195,C0027854,2026-02-04 13:38:46,COMPLETED,DEFECTIVE,130.86,2026-02-04 13:38:46,2026-02-04 13:38:46
SRC_RETURN_B001_000007059,R000007059,O000120417,C0049750,2025-05-17 05:20:35,COMPLETED,LATE_DELIVERY,1545.39,2025-05-17 05:20:35,2025-05-17 05:20:35
SRC_RETURN_B001_000007060,R000007060,O000001391,C0015637,2025-12-19 22:13:31,COMPLETED,SIZE_FIT,1509.18,2025-12-19 22:13:31,2025-12-19 22:13:31
SRC_RETURN_B001_000007061,R000007061,O000024194,C0025202,2026-01-24 01:56:43,COMPLETED,DEFECTIVE,1463.25,2026-01-24 01:56:43,2026-01-24 01:56:43
SRC_RETURN_B001_000007062,R000007062,O000110134,C0005990,2025-03-14 19:54:35,COMPLETED,DEFECTIVE,2729.69,2025-03-14 19:54:35,2025-03-14 19:54:35
SRC_RETURN_B001_000007063,R000007063,O000097127,C0012259,2026-02-16 18:56:38,COMPLETED,UNWANTED,60.07,2026-02-16 18:56:38,2026-02-16 18:56:38
SRC_RETURN_B001_000007064,R000007064,O000050696,C0031203,2024-06-17 03:17:10,COMPLETED,DAMAGED,1620.47,2024-06-17 03:17:10,2024-06-17 03:17:10
SRC_RETURN_B001_000007065,R000007065,O000012274,C0019147,2026-07-28 10:56:49,COMPLETED,DAMAGED,2257.42,2026-07-28 10:56:49,2026-07-28 10:56:49
SRC_RETURN_B001_000007066,R000007066,O000103806,C0029757,2024-03-19 09:45:52,COMPLETED,DEFECTIVE,871.60,2024-03-19 09:45:52,2024-03-19 09:45:52
SRC_RETURN_B001_000007067,R000007067,O000001300,C0024518,2025-05-11 12:50:03,COMPLETED,DEFECTIVE,1695.80,2025-05-11 12:50:03,2025-05-11 12:50:03
SRC_RETURN_B001_000007068,R000007068,O000075762,C0033428,2026-03-01 14:17:37,COMPLETED,WRONG_ITEM,1832.14,2026-03-01 14:17:37,2026-03-01 14:17:37
SRC_RETURN_B001_000007069,R000007069,O000032643,C0025411,2026-02-07 21:44:26,COMPLETED,UNWANTED,244.01,2026-02-07 21:44:26,2026-02-07 21:44:26
SRC_RETURN_B001_000007070,R000007070,O000070338,C0008984,2026-06-24 04:22:22,COMPLETED,DEFECTIVE,989.00,2026-06-24 04:22:22,2026-06-24 04:22:22
SRC_RETURN_B001_000007071,R000007071,O000093445,C0041453,2025-06-18 16:11:34,COMPLETED,SIZE_FIT,1037.46,2025-06-18 16:11:34,2025-06-18 16:11:34
SRC_RETURN_B001_000007072,R000007072,O000111616,C0025980,2026-03-16 00:09:01,COMPLETED,WRONG_ITEM,4642.50,2026-03-16 00:09:01,2026-03-16 00:09:01
SRC_RETURN_B001_000007073,R000007073,O000035331,C0026937,2025-07-28 09:38:11,COMPLETED,LATE_DELIVERY,1755.03,2025-07-28 09:38:11,2025-07-28 09:38:11
SRC_RETURN_B001_000007074,R000007074,O000018126,C0043431,2026-05-11 16:05:19,COMPLETED,LATE_DELIVERY,1519.69,2026-05-11 16:05:19,2026-05-11 16:05:19
SRC_RETURN_B001_000007075,R000007075,O000010172,C0039707,2024-12-06 03:58:26,COMPLETED,LATE_DELIVERY,776.51,2024-12-06 03:58:26,2024-12-06 03:58:26
SRC_RETURN_B001_000007076,R000007076,O000118903,C0007261,2025-12-21 02:25:11,COMPLETED,UNWANTED,818.27,2025-12-21 02:25:11,2025-12-21 02:25:11
SRC_RETURN_B001_000007077,R000007077,O000081617,C0000672,2026-06-21 03:47:27,COMPLETED,UNWANTED,1814.70,2026-06-21 03:47:27,2026-06-21 03:47:27
SRC_RETURN_B001_000007078,R000007078,O000110345,C0025367,2025-03-22 03:43:43,COMPLETED,DEFECTIVE,523.68,2025-03-22 03:43:43,2025-03-22 03:43:43
SRC_RETURN_B001_000007079,R000007079,O000042047,C0012985,2026-06-05 03:44:52,COMPLETED,DAMAGED,2575.43,2026-06-05 03:44:52,2026-06-05 03:44:52
SRC_RETURN_B001_000007080,R000007080,O000048080,C0031544,2024-06-06 05:34:54,COMPLETED,UNWANTED,581.36,2024-06-06 05:34:54,2024-06-06 05:34:54
SRC_RETURN_B001_000007081,R000007081,O000102408,C0040916,2025-10-14 19:24:42,COMPLETED,LATE_DELIVERY,153.11,2025-10-14 19:24:42,2025-10-14 19:24:42
SRC_RETURN_B001_000007082,R000007082,O000008777,C0021154,2024-03-25 17:35:20,COMPLETED,SIZE_FIT,2862.31,2024-03-25 17:35:20,2024-03-25 17:35:20
SRC_RETURN_B001_000007083,R000007083,O000100834,C0033465,2025-07-22 06:33:00,COMPLETED,SIZE_FIT,605.59,2025-07-22 06:33:00,2025-07-22 06:33:00
SRC_RETURN_B001_000007084,R000007084,O000085158,C0035651,2026-07-09 13:11:23,COMPLETED,UNWANTED,953.33,2026-07-09 13:11:23,2026-07-09 13:11:23
SRC_RETURN_B001_000007085,R000007085,O000107868,C0018089,2024-12-13 15:44:07,COMPLETED,SIZE_FIT,659.28,2024-12-13 15:44:07,2024-12-13 15:44:07
SRC_RETURN_B001_000007086,R000007086,O000019121,C0029174,2026-10-09 21:53:54,COMPLETED,LATE_DELIVERY,482.56,2026-10-09 21:53:54,2026-10-09 21:53:54
SRC_RETURN_B001_000007087,R000007087,O000064750,C0049187,2024-10-18 04:24:08,COMPLETED,DEFECTIVE,626.06,2024-10-18 04:24:08,2024-10-18 04:24:08
SRC_RETURN_B001_000007088,R000007088,O000035329,C0005573,2026-01-05 21:43:08,COMPLETED,SIZE_FIT,1272.99,2026-01-05 21:43:08,2026-01-05 21:43:08
SRC_RETURN_B001_000007089,R000007089,O000011632,C0015119,2026-05-13 09:46:52,COMPLETED,SIZE_FIT,404.71,2026-05-13 09:46:52,2026-05-13 09:46:52
SRC_RETURN_B001_000007090,R000007090,O000041780,C0041263,2025-01-01 05:27:58,COMPLETED,WRONG_ITEM,804.59,2025-01-01 05:27:58,2025-01-01 05:27:58
SRC_RETURN_B001_000007091,R000007091,O000000406,C0030291,2024-11-25 10:45:18,COMPLETED,LATE_DELIVERY,724.48,2024-11-25 10:45:18,2024-11-25 10:45:18
