source_record_id,return_item_id,return_id,order_item_id,product_id,quantity,refund_amount,return_reason,created_at,updated_at
SRC_RETURN_ITEM_B002_000000457,RI0000036916,R000022444,OI0000062256,P000262,2,49.91,DEFECTIVE,2024-04-15 07:07:56,2024-04-15 07:07:56
SRC_RETURN_ITEM_B002_000000458,RI0000036917,R000021684,OI0000062334,P000375,2,1086.91,DAMAGED,2024-05-12 02:45:39,2024-05-12 02:45:39
SRC_RETURN_ITEM_B002_000000459,RI0000036918,R000021311,OI0000062915,P000053,1,806.46,DAMAGED,2024-07-28 22:11:36,2024-07-28 22:11:36
SRC_RETURN_ITEM_B002_000000460,RI0000036919,R000022222,OI0000063276,P000418,1,1065.66,DEFECTIVE,2025-03-08 05:27:10,2025-03-08 05:27:10
SRC_RETURN_ITEM_B002_000000461,RI0000036920,R000022222,OI0000063275,P000371,1,626.78,UNWANTED,2025-03-08 05:27:10,2025-03-08 05:27:10
SRC_RETURN_ITEM_B002_000000462,RI0000036921,R000022213,OI0000063391,P000238,1,646.62,SIZE_FIT,2025-08-04 16:35:06,2025-08-04 16:35:06
SRC_RETURN_ITEM_B002_000000463,RI0000036922,R000021764,OI0000063530,P000292,1,60.07,WRONG_ITEM,2024-06-26 11:41:51,2024-06-26 11:41:51
SRC_RETURN_ITEM_B002_000000464,RI0000036923,R000022004,OI0000063797,P000314,1,402.88,LATE_DELIVERY,2025-07-24 03:07:22,2025-07-24 03:07:22
SRC_RETURN_ITEM_B002_000000465,RI0000036924,R000021332,OI0000064457,P000395,1,153.13,DEFECTIVE,2024-04-22 18:03:02,2024-04-22 18:03:02
SRC_RETURN_ITEM_B002_000000466,RI0000036925,R000022176,OI0000064701,P000278,1,99.59,SIZE_FIT,2024-05-05 11:29:26,2024-05-05 11:29:26
SRC_RETURN_ITEM_B002_000000467,RI0000036926,R000021620,OI0000065036,P000431,1,60.80,DAMAGED,2025-12-01 09:23:01,2025-12-01 09:23:01
SRC_RETURN_ITEM_B002_000000468,RI0000036927,R000021376,OI0000065461,P000446,2,166.89,LATE_DELIVERY,2024-08-11 11:04:24,2024-08-11 11:04:24
SRC_RETURN_ITEM_B002_000000469,RI0000036928,R000021864,OI0000065796,P000499,1,738.98,WRONG_ITEM,2024-03-05 00:23:52,2024-03-05 00:23:52
SRC_RETURN_ITEM_B002_000000470,RI0000036929,R000021884,OI0000065839,P000226,1,800.11,LATE_DELIVERY,2026-09-20 16:26:09,2026-09-20 16:26:09
SRC_RETURN_ITEM_B002_000000471,RI0000036930,R000021884,OI0000065840,P000204,1,1081.92,SIZE_FIT,2026-09-20 16:26:09,2026-09-20 16:26:09
SRC_RETURN_ITEM_B002_000000472,RI0000036931,R000022443,OI0000066268,P000203,1,877.24,LATE_DELIVERY,2026-04-07 12:48:25,2026-04-07 12:48:25
SRC_RETURN_ITEM_B002_000000473,RI0000036932,R000022443,OI0000066269,P000301,1,106.38,DEFECTIVE,2026-04-07 12:48:25,2026-04-07 12:48:25
SRC_RETURN_ITEM_B002_000000474,RI0000036933,R000021945,OI0000066395,P000269,1,646.79,WRONG_ITEM,2024-03-28 08:05:16,2024-03-28 08:05:16
SRC_RETURN_ITEM_B002_000000475,RI0000036934,R000022553,OI0000066865,P000071,2,489.91,WRONG_ITEM,2024-03-27 16:38:37,2024-03-27 16:38:37
SRC_RETURN_ITEM_B002_000000476,RI0000036935,R000022553,OI0000066868,P000459,1,750.48,UNWANTED,2024-03-27 16:38:37,2024-03-27 16:38:37
SRC_RETURN_ITEM_B002_000000477,RI0000036936,R000021572,OI0000066893,P000237,1,753.50,DEFECTIVE,2025-10-04 07:12:56,2025-10-04 07:12:56
SRC_RETURN_ITEM_B002_000000478,RI0000036937,R000021508,OI0000066945,P000096,1,185.57,SIZE_FIT,2024-03-06 07:52:41,2024-03-06 07:52:41
SRC_RETURN_ITEM_B002_000000479,RI0000036938,R000022255,OI0000066978,P000445,1,357.38,UNWANTED,2025-12-03 13:40:30,2025-12-03 13:40:30
SRC_RETURN_ITEM_B002_000000480,RI0000036939,R000022347,OI0000067110,P000257,1,290.57,LATE_DELIVERY,2024-02-01 05:17:09,2024-02-01 05:17:09
SRC_RETURN_ITEM_B002_000000481,RI0000036940,R000022714,OI0000067228,P000457,1,812.04,DEFECTIVE,2025-12-03 01:05:22,2025-12-03 01:05:22
SRC_RETURN_ITEM_B002_000000482,RI0000036941,R000022714,OI0000067230,P000460,1,395.77,UNWANTED,2025-12-03 01:05:22,2025-12-03 01:05:22
SRC_RETURN_ITEM_B002_000000483,RI0000036942,R000022320,OI0000067468,P000072,1,916.30,UNWANTED,2025-09-25 09:32:08,2025-09-25 09:32:08
SRC_RETURN_ITEM_B002_000000484,RI0000036943,R000022581,OI0000067498,P000025,3,2604.22,DAMAGED,2025-07-05 22:23:49,2025-07-05 22:23:49
SRC_RETURN_ITEM_B002_000000485,RI0000036944,R000022581,OI0000067496,P000392,1,81.72,WRONG_ITEM,2025-07-05 22:23:49,2025-07-05 22:23:49
SRC_RETURN_ITEM_B002_000000486,RI0000036945,R000022581,OI0000067495,P000485,3,500.89,UNWANTED,2025-07-05 22:23:49,2025-07-05 22:23:49
SRC_RETURN_ITEM_B002_000000487,RI0000036946,R000021984,OI0000067539,P000164,1,1156.49,UNWANTED,2026-01-28 00:48:22,2026-01-28 00:48:22
SRC_RETURN_ITEM_B002_000000488,RI0000036947,R000022019,OI0000067742,P000302,1,4.73,WRONG_ITEM,2024-06-12 03:19:14,2024-06-12 03:19:14
SRC_RETURN_ITEM_B002_000000489,RI0000036948,R000022019,OI0000067744,P000491,1,1093.80,WRONG_ITEM,2024-06-12 03:19:14,2024-06-12 03:19:14
SRC_RETURN_ITEM_B002_000000490,RI0000036949,R000022019,OI0000067741,P000386,1,439.75,SIZE_FIT,2024-06-12 03:19:14,2024-06-12 03:19:14
SRC_RETURN_ITEM_B002_000000491,RI0000036950,R000022298,OI0000067762,P000093,1,762.52,UNWANTED,2025-07-20 10:01:45,2025-07-20 10:01:45
SRC_RETURN_ITEM_B002_000000492,RI0000036951,R000022298,OI0000067759,P000321,1,33.89,DEFECTIVE,2025-07-20 10:01:45,2025-07-20 10:01:45
SRC_RETURN_ITEM_B002_000000493,RI0000036952,R000021931,OI0000067920,P000472,2,1780.32,LATE_DELIVERY,2026-02-23 13:39:31,2026-02-23 13:39:31
SRC_RETURN_ITEM_B002_000000494,RI0000036953,R000021931,OI0000067922,P000465,2,1262.39,WRONG_ITEM,2026-02-23 13:39:31,2026-02-23 13:39:31
SRC_RETURN_ITEM_B002_000000495,RI0000036954,R000021931,OI0000067921,P000144,3,2805.94,DAMAGED,2026-02-23 13:39:31,2026-02-23 13:39:31
SRC_RETURN_ITEM_B002_000000496,RI0000036955,R000022745,OI0000068300,P000297,1,428.90,DAMAGED,2024-12-09 20:13:23,2024-12-09 20:13:23
SRC_RETURN_ITEM_B002_000000497,RI0000036956,R000021859,OI0000068367,P000444,2,766.61,DEFECTIVE,2026-08-10 06:23:30,2026-08-10 06:23:30
SRC_RETURN_ITEM_B002_000000498,RI0000036957,R000021859,OI0000068366,P000195,1,787.21,DAMAGED,2026-08-10 06:23:30,2026-08-10 06:23:30
SRC_RETURN_ITEM_B002_000000499,RI0000036958,R000022462,OI0000068800,P000041,4,66.77,DAMAGED,2024-01-22 10:44:59,2024-01-22 10:44:59
SRC_RETURN_ITEM_B002_000000500,RI0000036959,R000022462,OI0000068796,P000141,1,294.74,SIZE_FIT,2024-01-22 10:44:59,2024-01-22 10:44:59
SRC_RETURN_ITEM_B002_000000501,RI0000036960,R000021910,OI0000069053,P000404,2,892.23,DEFECTIVE,2024-10-21 23:24:05,2024-10-21 23:24:05
SRC_RETURN_ITEM_B002_000000502,RI0000036961,R000022615,OI0000069117,P000158,1,319.44,DEFECTIVE,2024-09-23 10:27:18,2024-09-23 10:27:18
SRC_RETURN_ITEM_B002_000000503,RI0000036962,R000022615,OI0000069116,P000016,1,483.70,DEFECTIVE,2024-09-23 10:27:18,2024-09-23 10:27:18
SRC_RETURN_ITEM_B002_000000504,RI0000036963,R000022791,OI0000069335,P000405,1,856.31,DAMAGED,2025-11-18 12:03:58,2025-11-18 12:03:58
SRC_RETURN_ITEM_B002_000000505,RI0000036964,R000022313,OI0000069351,P000480,1,430.66,UNWANTED,2025-03-01 23:15:43,2025-03-01 23:15:43
SRC_RETURN_ITEM_B002_000000506,RI0000036965,R000021807,OI0000069352,P000421,1,374.59,SIZE_FIT,2026-09-05 10:35:00,2026-09-05 10:35:00
SRC_RETURN_ITEM_B002_000000507,RI0000036966,R000022086,OI0000069353,P000083,2,758.57,WRONG_ITEM,2026-04-15 10:28:35,2026-04-15 10:28:35
SRC_RETURN_ITEM_B002_000000508,RI0000036967,R000021726,OI0000069392,P000150,2,970.01,UNWANTED,2025-11-24 23:33:42,2025-11-24 23:33:42
SRC_RETURN_ITEM_B002_000000509,RI0000036968,R000022039,OI0000069861,P000057,1,147.91,LATE_DELIVERY,2024-06-29 04:31:16,2024-06-29 04:31:16
SRC_RETURN_ITEM_B002_000000510,RI0000036969,R000022039,OI0000069860,P000008,1,172.01,UNWANTED,2024-06-29 04:31:16,2024-06-29 04:31:16
SRC_RETURN_ITEM_B002_000000511,RI0000036970,R000021675,OI0000070296,P000231,1,648.04,SIZE_FIT,2025-01-19 19:43:33,2025-01-19 19:43:33
SRC_RETURN_ITEM_B002_000000512,RI0000036971,R000021392,OI0000070521,P000482,1,248.81,DEFECTIVE,2024-09-28 00:33:51,2024-09-28 00:33:51
SRC_RETURN_ITEM_B002_000000513,RI0000036972,R000021392,OI0000070523,P000104,1,383.83,DEFECTIVE,2024-09-28 00:33:51,2024-09-28 00:33:51
SRC_RETURN_ITEM_B002_000000514,RI0000036973,R000021492,OI0000071068,P000216,1,864.71,WRONG_ITEM,2024-10-25 13:43:59,2024-10-25 13:43:59
SRC_RETURN_ITEM_B002_000000515,RI0000036974,R000022344,OI0000071120,P000048,1,220.64,DEFECTIVE,2024-12-10 00:55:33,2024-12-10 00:55:33
SRC_RETURN_ITEM_B002_000000516,RI0000036975,R000022344,OI0000071118,P000226,1,640.09,DEFECTIVE,2024-12-10 00:55:33,2024-12-10 00:55:33
SRC_RETURN_ITEM_B002_000000517,RI0000036976,R000022052,OI0000071229,P000261,2,1348.80,SIZE_FIT,2024-11-02 03:16:53,2024-11-02 03:16:53
SRC_RETURN_ITEM_B002_000000518,RI0000036977,R000022052,OI0000071228,P000283,1,1159.43,SIZE_FIT,2024-11-02 03:16:53,2024-11-02 03:16:53
SRC_RETURN_ITEM_B002_000000519,RI0000036978,R000022052,OI0000071226,P000454,2,542.35,LATE_DELIVERY,2024-11-02 03:16:53,2024-11-02 03:16:53
SRC_RETURN_ITEM_B002_000000520,RI0000036979,R000022321,OI0000071784,P000224,1,1085.66,DAMAGED,2025-12-18 09:19:04,2025-12-18 09:19:04
SRC_RETURN_ITEM_B002_000000521,RI0000036980,R000022321,OI0000071785,P000063,2,1640.73,WRONG_ITEM,2025-12-18 09:19:04,2025-12-18 09:19:04
SRC_RETURN_ITEM_B002_000000522,RI0000036981,R000022705,OI0000072087,P000323,1,650.44,WRONG_ITEM,2024-02-25 19:47:24,2024-02-25 19:47:24
SRC_RETURN_ITEM_B002_000000523,RI0000036982,R000022544,OI0000072915,P000139,1,789.98,SIZE_FIT,2025-08-21 21:46:57,2025-08-21 21:46:57
SRC_RETURN_ITEM_B002_000000524,RI0000036983,R000022544,OI0000072914,P000442,1,658.07,DEFECTIVE,2025-08-21 21:46:57,2025-08-21 21:46:57
SRC_RETURN_ITEM_B002_000000525,RI0000036984,R000022544,OI0000072916,P000286,1,251.58,UNWANTED,2025-08-21 21:46:57,2025-08-21 21:46:57
SRC_RETURN_ITEM_B002_000000526,RI0000036985,R000022050,OI0000073126,P000480,1,538.32,LATE_DELIVERY,2025-03-28 18:41:03,2025-03-28 18:41:03
SRC_RETURN_ITEM_B002_000000527,RI0000036986,R000021375,OI0000074101,P000389,1,105.50,UNWANTED,2025-04-04 08:36:45,2025-04-04 08:36:45
SRC_RETURN_ITEM_B002_000000528,RI0000036987,R000021375,OI0000074103,P000277,1,1118.81,LATE_DELIVERY,2025-04-04 08:36:45,2025-04-04 08:36:45
SRC_RETURN_ITEM_B002_000000529,RI0000036988,R000021375,OI0000074100,P000104,1,307.07,LATE_DELIVERY,2025-04-04 08:36:45,2025-04-04 08:36:45
SRC_RETURN_ITEM_B002_000000530,RI0000036989,R000022005,OI0000074731,P000327,1,401.41,SIZE_FIT,2024-02-05 20:42:09,2024-02-05 20:42:09
SRC_RETURN_ITEM_B002_000000531,RI0000036990,R000022005,OI0000074729,P000138,1,667.50,LATE_DELIVERY,2024-02-05 20:42:09,2024-02-05 20:42:09
SRC_RETURN_ITEM_B002_000000532,RI0000036991,R000022060,OI0000075546,P000390,2,1769.18,SIZE_FIT,2024-03-13 18:46:43,2024-03-13 18:46:43
SRC_RETURN_ITEM_B002_000000533,RI0000036992,R000022166,OI0000075594,P000134,4,3016.90,DAMAGED,2025-10-03 12:51:55,2025-10-03 12:51:55
SRC_RETURN_ITEM_B002_000000534,RI0000036993,R000022166,OI0000075595,P000018,1,463.19,DAMAGED,2025-10-03 12:51:55,2025-10-03 12:51:55
SRC_RETURN_ITEM_B002_000000535,RI0000036994,R000021722,OI0000075673,P000257,3,917.57,DAMAGED,2024-08-21 21:01:42,2024-08-21 21:01:42
SRC_RETURN_ITEM_B002_000000536,RI0000036995,R000021722,OI0000075674,P000336,1,213.94,DAMAGED,2024-08-21 21:01:42,2024-08-21 21:01:42
SRC_RETURN_ITEM_B002_000000537,RI0000036996,R000021630,OI0000075867,P000177,2,1314.96,UNWANTED,2024-10-15 04:03:27,2024-10-15 04:03:27
SRC_RETURN_ITEM_B002_000000538,RI0000036997,R000021630,OI0000075865,P000105,2,183.25,SIZE_FIT,2024-10-15 04:03:27,2024-10-15 04:03:27
SRC_RETURN_ITEM_B002_000000539,RI0000036998,R000021630,OI0000075866,P000494,1,922.27,SIZE_FIT,2024-10-15 04:03:27,2024-10-15 04:03:27
SRC_RETURN_ITEM_B002_000000540,RI0000036999,R000021600,OI0000076155,P000306,1,1043.64,LATE_DELIVERY,2025-12-15 00:55:10,2025-12-15 00:55:10
SRC_RETURN_ITEM_B002_000000541,RI0000037000,R000021600,OI0000076152,P000482,1,248.81,SIZE_FIT,2025-12-15 00:55:10,2025-12-15 00:55:10
SRC_RETURN_ITEM_B002_000000542,RI0000037001,R000021600,OI0000076156,P000485,1,208.70,DEFECTIVE,2025-12-15 00:55:10,2025-12-15 00:55:10
SRC_RETURN_ITEM_B002_000000543,RI0000037002,R000022350,OI0000076669,P000013,1,1179.42,LATE_DELIVERY,2024-12-14 17:58:57,2024-12-14 17:58:57
SRC_RETURN_ITEM_B002_000000544,RI0000037003,R000022464,OI0000077058,P000077,1,27.80,UNWANTED,2024-05-13 13:47:09,2024-05-13 13:47:09
SRC_RETURN_ITEM_B002_000000545,RI0000037004,R000022464,OI0000077060,P000140,1,103.73,UNWANTED,2024-05-13 13:47:09,2024-05-13 13:47:09
SRC_RETURN_ITEM_B002_000000546,RI0000037005,R000022464,OI0000077059,P000238,1,760.73,LATE_DELIVERY,2024-05-13 13:47:09,2024-05-13 13:47:09
SRC_RETURN_ITEM_B002_000000547,RI0000037006,R000022159,OI0000077313,P000339,1,491.93,UNWANTED,2024-04-04 06:13:29,2024-04-04 06:13:29
SRC_RETURN_ITEM_B002_000000548,RI0000037007,R000021556,OI0000077348,P000347,1,453.96,LATE_DELIVERY,2026-01-03 17:16:40,2026-01-03 17:16:40
SRC_RETURN_ITEM_B002_000000549,RI0000037008,R000022418,OI0000077521,P000404,1,446.11,UNWANTED,2025-04-26 19:16:35,2025-04-26 19:16:35
SRC_RETURN_ITEM_B002_000000550,RI0000037009,R000021471,OI0000077648,P000289,1,826.73,SIZE_FIT,2025-12-30 12:16:20,2025-12-30 12:16:20
SRC_RETURN_ITEM_B002_000000551,RI0000037010,R000022054,OI0000078141,P000193,1,108.38,DAMAGED,2024-12-16 20:58:09,2024-12-16 20:58:09
SRC_RETURN_ITEM_B002_000000552,RI0000037011,R000022054,OI0000078140,P000006,1,938.59,LATE_DELIVERY,2024-12-16 20:58:09,2024-12-16 20:58:09
SRC_RETURN_ITEM_B002_000000553,RI0000037012,R000021430,OI0000078218,P000055,1,585.34,LATE_DELIVERY,2025-03-13 13:40:07,2025-03-13 13:40:07
SRC_RETURN_ITEM_B002_000000554,RI0000037013,R000021802,OI0000078761,P000341,1,771.25,DEFECTIVE,2026-03-03 07:31:34,2026-03-03 07:31:34
SRC_RETURN_ITEM_B002_000000555,RI0000037014,R000021802,OI0000078762,P000466,3,1128.49,WRONG_ITEM,2026-03-03 07:31:34,2026-03-03 07:31:34
SRC_RETURN_ITEM_B002_000000556,RI0000037015,R000022193,OI0000078936,P000253,2,2184.53,SIZE_FIT,2026-08-28 21:08:20,2026-08-28 21:08:20
SRC_RETURN_ITEM_B002_000000557,RI0000037016,R000021870,OI0000079007,P000435,1,862.82,SIZE_FIT,2025-04-16 17:55:32,2025-04-16 17:55:32
SRC_RETURN_ITEM_B002_000000558,RI0000037017,R000022723,OI0000079020,P000373,1,872.83,WRONG_ITEM,2024-12-30 12:50:36,2024-12-30 12:50:36
SRC_RETURN_ITEM_B002_000000559,RI0000037018,R000022723,OI0000079021,P000027,1,716.56,SIZE_FIT,2024-12-30 12:50:36,2024-12-30 12:50:36
SRC_RETURN_ITEM_B002_000000560,RI0000037019,R000021578,OI0000079132,P000436,1,50.62,DAMAGED,2025-08-26 20:23:46,2025-08-26 20:23:46
SRC_RETURN_ITEM_B002_000000561,RI0000037020,R000021578,OI0000079133,P000058,1,583.99,SIZE_FIT,2025-08-26 20:23:46,2025-08-26 20:23:46
SRC_RETURN_ITEM_B002_000000562,RI0000037021,R000021881,OI0000079197,P000083,1,379.28,SIZE_FIT,2026-04-26 23:08:43,2026-04-26 23:08:43
SRC_RETURN_ITEM_B002_000000563,RI0000037022,R000021779,OI0000079264,P000271,1,1108.57,SIZE_FIT,2025-05-29 19:48:04,2025-05-29 19:48:04
SRC_RETURN_ITEM_B002_000000564,RI0000037023,R000021779,OI0000079263,P000106,1,958.37,UNWANTED,2025-05-29 19:48:04,2025-05-29 19:48:04
SRC_RETURN_ITEM_B002_000000565,RI0000037024,R000022315,OI0000079376,P000001,1,232.42,LATE_DELIVERY,2026-05-28 21:42:05,2026-05-28 21:42:05
SRC_RETURN_ITEM_B002_000000566,RI0000037025,R000022427,OI0000079389,P000258,1,30.08,LATE_DELIVERY,2024-02-17 06:56:31,2024-02-17 06:56:31
SRC_RETURN_ITEM_B002_000000567,RI0000037026,R000022183,OI0000079488,P000094,1,127.70,SIZE_FIT,2026-01-17 20:23:20,2026-01-17 20:23:20
SRC_RETURN_ITEM_B002_000000568,RI0000037027,R000022183,OI0000079487,P000372,1,1053.05,UNWANTED,2026-01-17 20:23:20,2026-01-17 20:23:20
SRC_RETURN_ITEM_B002_000000569,RI0000037028,R000021309,OI0000079514,P000149,2,374.86,DAMAGED,2026-07-29 06:45:00,2026-07-29 06:45:00
SRC_RETURN_ITEM_B002_000000570,RI0000037029,R000021309,OI0000079515,P000156,1,793.09,LATE_DELIVERY,2026-07-29 06:45:00,2026-07-29 06:45:00
SRC_RETURN_ITEM_B002_000000571,RI0000037030,R000021512,OI0000079703,P000413,4,352.46,UNWANTED,2026-08-29 02:18:27,2026-08-29 02:18:27
SRC_RETURN_ITEM_B002_000000572,RI0000037031,R000021512,OI0000079702,P000303,1,675.66,DAMAGED,2026-08-29 02:18:27,2026-08-29 02:18:27
SRC_RETURN_ITEM_B002_000000573,RI0000037032,R000022259,OI0000079796,P000183,1,1022.88,DAMAGED,2026-03-26 00:44:25,2026-03-26 00:44:25
SRC_RETURN_ITEM_B002_000000574,RI0000037033,R000022259,OI0000079797,P000138,3,2503.12,WRONG_ITEM,2026-03-26 00:44:25,2026-03-26 00:44:25
SRC_RETURN_ITEM_B002_000000575,RI0000037034,R000021349,OI0000080214,P000298,1,95.00,SIZE_FIT,2026-01-22 16:24:18,2026-01-22 16:24:18
SRC_RETURN_ITEM_B002_000000576,RI0000037035,R000022200,OI0000080463,P000257,1,290.56,DAMAGED,2024-08-16 08:31:00,2024-08-16 08:31:00
SRC_RETURN_ITEM_B002_000000577,RI0000037036,R000022200,OI0000080465,P000458,1,868.49,DEFECTIVE,2024-08-16 08:31:00,2024-08-16 08:31:00
SRC_RETURN_ITEM_B002_000000578,RI0000037037,R000021680,OI0000080589,P000451,1,1102.13,DEFECTIVE,2024-12-29 23:13:00,2024-12-29 23:13:00
SRC_RETURN_ITEM_B002_000000579,RI0000037038,R000021524,OI0000081113,P000384,1,352.57,DAMAGED,2024-05-10 20:03:43,2024-05-10 20:03:43
SRC_RETURN_ITEM_B002_000000580,RI0000037039,R000021524,OI0000081114,P000404,2,847.61,WRONG_ITEM,2024-05-10 20:03:43,2024-05-10 20:03:43
SRC_RETURN_ITEM_B002_000000581,RI0000037040,R000021499,OI0000081504,P000056,1,415.18,DAMAGED,2026-04-05 06:48:23,2026-04-05 06:48:23
SRC_RETURN_ITEM_B002_000000582,RI0000037041,R000022022,OI0000081662,P000164,2,1966.03,DEFECTIVE,2025-11-17 18:50:57,2025-11-17 18:50:57
SRC_RETURN_ITEM_B002_000000583,RI0000037042,R000022378,OI0000081772,P000342,1,475.48,DEFECTIVE,2024-11-08 09:18:21,2024-11-08 09:18:21
SRC_RETURN_ITEM_B002_000000584,RI0000037043,R000021961,OI0000081932,P000087,2,928.85,DAMAGED,2025-11-29 12:48:00,2025-11-29 12:48:00
SRC_RETURN_ITEM_B002_000000585,RI0000037044,R000022726,OI0000082717,P000284,1,925.31,UNWANTED,2024-05-14 03:24:42,2024-05-14 03:24:42
SRC_RETURN_ITEM_B002_000000586,RI0000037045,R000021587,OI0000082773,P000304,3,1751.36,DAMAGED,2026-03-10 02:57:39,2026-03-10 02:57:39
SRC_RETURN_ITEM_B002_000000587,RI0000037046,R000021587,OI0000082774,P000387,1,1145.21,DAMAGED,2026-03-10 02:57:39,2026-03-10 02:57:39
SRC_RETURN_ITEM_B002_000000588,RI0000037047,R000021741,OI0000082829,P000307,1,85.18,SIZE_FIT,2024-09-18 16:03:13,2024-09-18 16:03:13
SRC_RETURN_ITEM_B002_000000589,RI0000037048,R000021895,OI0000083307,P000392,1,81.72,UNWANTED,2025-05-10 08:37:12,2025-05-10 08:37:12
SRC_RETURN_ITEM_B002_000000590,RI0000037049,R000021895,OI0000083305,P000356,1,175.22,UNWANTED,2025-05-10 08:37:12,2025-05-10 08:37:12
SRC_RETURN_ITEM_B002_000000591,RI0000037050,R000021693,OI0000083576,P000381,1,445.08,WRONG_ITEM,2026-07-26 11:39:13,2026-07-26 11:39:13
SRC_RETURN_ITEM_B002_000000592,RI0000037051,R000021693,OI0000083577,P000083,1,379.28,LATE_DELIVERY,2026-07-26 11:39:13,2026-07-26 11:39:13
SRC_RETURN_ITEM_B002_000000593,RI0000037052,R000022385,OI0000083710,P000344,1,316.93,LATE_DELIVERY,2024-09-11 16:17:52,2024-09-11 16:17:52
SRC_RETURN_ITEM_B002_000000594,RI0000037053,R000022018,OI0000083788,P000348,1,21.23,UNWANTED,2024-11-28 13:01:25,2024-11-28 13:01:25
SRC_RETURN_ITEM_B002_000000595,RI0000037054,R000022018,OI0000083789,P000319,3,54.83,DAMAGED,2024-11-28 13:01:25,2024-11-28 13:01:25
SRC_RETURN_ITEM_B002_000000596,RI0000037055,R000021965,OI0000083882,P000245,1,991.97,WRONG_ITEM,2024-06-21 01:42:14,2024-06-21 01:42:14
SRC_RETURN_ITEM_B002_000000597,RI0000037056,R000022156,OI0000083958,P000025,2,1832.59,SIZE_FIT,2024-10-16 06:59:10,2024-10-16 06:59:10
SRC_RETURN_ITEM_B002_000000598,RI0000037057,R000022156,OI0000083957,P000021,1,228.98,DAMAGED,2024-10-16 06:59:10,2024-10-16 06:59:10
SRC_RETURN_ITEM_B002_000000599,RI0000037058,R000022687,OI0000084419,P000296,1,442.38,UNWANTED,2024-04-21 20:14:47,2024-04-21 20:14:47
SRC_RETURN_ITEM_B002_000000600,RI0000037059,R000021586,OI0000084507,P000189,1,250.57,DEFECTIVE,2024-04-02 04:58:56,2024-04-02 04:58:56
SRC_RETURN_ITEM_B002_000000601,RI0000037060,R000021640,OI0000084680,P000028,2,915.20,LATE_DELIVERY,2024-05-27 09:16:21,2024-05-27 09:16:21
SRC_RETURN_ITEM_B002_000000602,RI0000037061,R000021314,OI0000084984,P000030,1,882.54,SIZE_FIT,2026-02-03 00:13:48,2026-02-03 00:13:48
SRC_RETURN_ITEM_B002_000000603,RI0000037062,R000021325,OI0000085131,P000154,1,9.17,SIZE_FIT,2024-10-22 03:09:15,2024-10-22 03:09:15
SRC_RETURN_ITEM_B002_000000604,RI0000037063,R000021710,OI0000085242,P000293,1,273.55,SIZE_FIT,2024-11-16 05:23:58,2024-11-16 05:23:58
SRC_RETURN_ITEM_B002_000000605,RI0000037064,R000021710,OI0000085241,P000165,2,414.46,DAMAGED,2024-11-16 05:23:58,2024-11-16 05:23:58
SRC_RETURN_ITEM_B002_000000606,RI0000037065,R000022240,OI0000085576,P000089,2,1535.18,WRONG_ITEM,2024-04-14 09:23:40,2024-04-14 09:23:40
SRC_RETURN_ITEM_B002_000000607,RI0000037066,R000021641,OI0000085848,P000481,2,437.67,LATE_DELIVERY,2024-07-02 02:04:22,2024-07-02 02:04:22
SRC_RETURN_ITEM_B002_000000608,RI0000037067,R000022625,OI0000085851,P000031,1,836.18,DAMAGED,2026-01-08 11:52:01,2026-01-08 11:52:01
SRC_RETURN_ITEM_B002_000000609,RI0000037068,R000022645,OI0000085878,P000008,1,202.36,LATE_DELIVERY,2024-07-31 23:17:45,2024-07-31 23:17:45
SRC_RETURN_ITEM_B002_000000610,RI0000037069,R000022645,OI0000085880,P000340,2,2209.56,SIZE_FIT,2024-07-31 23:17:45,2024-07-31 23:17:45
SRC_RETURN_ITEM_B002_000000611,RI0000037070,R000022645,OI0000085879,P000123,2,1589.24,WRONG_ITEM,2024-07-31 23:17:45,2024-07-31 23:17:45
SRC_RETURN_ITEM_B002_000000612,RI0000037071,R000022094,OI0000085969,P000211,1,160.22,UNWANTED,2025-11-16 12:40:38,2025-11-16 12:40:38
SRC_RETURN_ITEM_B002_000000613,RI0000037072,R000021455,OI0000086384,P000207,1,525.04,SIZE_FIT,2025-02-11 08:01:04,2025-02-11 08:01:04
SRC_RETURN_ITEM_B002_000000614,RI0000037073,R000021434,OI0000086573,P000055,1,650.38,SIZE_FIT,2025-04-16 06:25:36,2025-04-16 06:25:36
SRC_RETURN_ITEM_B002_000000615,RI0000037074,R000022116,OI0000087302,P000472,1,890.16,SIZE_FIT,2024-03-27 06:37:17,2024-03-27 06:37:17
SRC_RETURN_ITEM_B002_000000616,RI0000037075,R000022116,OI0000087301,P000129,1,1011.72,LATE_DELIVERY,2024-03-27 06:37:17,2024-03-27 06:37:17
SRC_RETURN_ITEM_B002_000000617,RI0000037076,R000022116,OI0000087303,P000443,1,304.45,SIZE_FIT,2024-03-27 06:37:17,2024-03-27 06:37:17
SRC_RETURN_ITEM_B002_000000618,RI0000037077,R000022337,OI0000087340,P000316,1,421.12,UNWANTED,2026-01-02 11:22:39,2026-01-02 11:22:39
SRC_RETURN_ITEM_B002_000000619,RI0000037078,R000021442,OI0000087928,P000305,1,875.89,SIZE_FIT,2025-09-15 03:18:13,2025-09-15 03:18:13
SRC_RETURN_ITEM_B002_000000620,RI0000037079,R000021442,OI0000087926,P000312,1,316.72,DEFECTIVE,2025-09-15 03:18:13,2025-09-15 03:18:13
